hhid,quarter,cluster,HholdID,personid,s1aq1_gender,s1aq2_ role_in_household,s2aq3_highest_level_of_education,s4aq40a_occupation,s4aq42_occupation_type_registration,s4aq44_occupation_place,s1aq4y_age,s1aq9a_tribe,s1bq5a_region of stay,s1aq5_marital_status
759210,2023Q3,592,10,1,Male,Head,0,"MIXED CROP FARMER ( MAIZE,  GROUNDNUT,  YAM,  BEANS,  RICE ETC)",Private Informal,Own land / farm,86,Mole-Dagbani,,Married (Customary/Traditional)
759218,2023Q3,592,18,1,Female,Head,0,"MIXED CROP FARMER MAIZE, YAM, BEANS, SOYA BEANS, BAMBARA BEANS, MILLET",Private Informal,Other land / farm.,48,Mole-Dagbani,,Widowed
759213,2023Q3,592,13,1,Male,Head,Primary,"MIXED CROP FARMER MAIZE, YAM, BEANS, SOYA BEANS, BAMBARA BEANS, MILLET",Private Informal,Own land / farm,70,Mole-Dagbani,,Married (Customary/Traditional)
159217,2022Q1,592,17,3,Male,Child (Son/Daughter),0,"MIXED CROP FARMER (MAIZE,MILLETS, YAM,GROUNDNUTS, BAMBARA BEANS AND BEANS)",Private Informal,Other land / farm.,21,Mole-Dagbani,,Never married
559215,2023Q1,592,15,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (MAIZE, MILLETS, BEANS AND GROUNDNUTS)",Private Informal,Other land / farm.,22,Mole-Dagbani,,Married (Customary/Traditional)
759207,2023Q3,592,7,3,Female,Spouse (Wife/Husband/Living together),JSS/JHS,"MIXED CROP FARMER (MILLET, BEANS, YAM, MAIZE, GROUNDNUT  )",Private Informal,Own land / farm,30,Mole-Dagbani,Upper West,Married (Customary/Traditional)
759208,2023Q3,592,8,1,Male,Head,0,"MIXED CROP FARMER (BEANS, MILLET, BEANS, BAMBARA  BEANS,GROUNDNUT)",Private Informal,Own land / farm,36,Mole-Dagbani,,Married (Customary/Traditional)
759205,2023Q3,592,5,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (MAIZE,MILLET,YAM,SORGHUM, GROUNDNUT,BAMBARA BEANS)",Private Informal,Own land / farm,56,Mole-Dagbani,Upper West,Married (Customary/Traditional)
659211,2023Q2,592,11,1,Male,Head,0,"MIXED CROP FARMER ( MAIZE,  RICE, GROUNDNUT,  MILLET ETC)",Private Informal,Own land / farm,46,Mole-Dagbani,,Married (Customary/Traditional)
159212,2022Q1,592,12,2,Female,Spouse (Wife/Husband/Living together),Primary,"MIXED CROP FARMER (MAIZE,MILLETS, YAM,GROUNDNUTS, BAMBARA BEANS AND BEANS)",Private Informal,Other land / farm.,36,Mole-Dagbani,,Married (Customary/Traditional)
559217,2023Q1,592,17,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (MAIZE, MILLETS, BEANS AND GROUNDNUTS)",Private Informal,Other land / farm.,39,Mole-Dagbani,,Married (Customary/Traditional)
559207,2023Q1,592,7,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (MILLET, MAIZE, BAMBARA BEANS, GROUNDNUT, BEANS)",Private Informal,Own land / farm,43,Mole-Dagbani,,Married (Customary/Traditional)
159204,2022Q1,592,4,1,Female,Head,0,"MIXED CROP FARMER (MAIZE,MILLETS, YAM,GROUNDNUTS, BAMBARA BEANS AND BEANS)",Private Informal,Own land / farm,70,Mole-Dagbani,,Widowed
159203,2022Q1,592,3,1,Male,Head,0,"MIXED CROP FARMER (MAIZE,MILLETS, YAM,GROUNDNUTS, BAMBARA BEANS AND BEANS)",Private Informal,Other land / farm.,30,Mole-Dagbani,,Married (Customary/Traditional)
659210,2023Q2,592,10,1,Male,Head,0,"MIXED CROP FARMER ( MAIZE,  RICE, GROUNDNUT,  MILLET ETC)",Private Informal,Own land / farm,86,Mole-Dagbani,,Married (Customary/Traditional)
759212,2023Q3,592,12,2,Female,Spouse (Wife/Husband/Living together),Primary,"MIXED CROP FARMER ( MAIZE,  GROUNDNUT,  YAM,  BEANS,  RICE ETC)",Private Informal,Own land / farm,38,Mole-Dagbani,,Married (Customary/Traditional)
659206,2023Q2,592,6,1,Male,Head,0,"MIXED CROP FARMER (GROUNDNUT, BAMBARA BEANS, MAIZE,MILLET, YAM)",Private Informal,Own land / farm,69,Mole-Dagbani,,Married (Customary/Traditional)
759209,2023Q3,592,9,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER ( MAIZE,  GROUNDNUT,  YAM,  BEANS,  RICE ETC)",Private Informal,Own land / farm,37,Mole-Dagbani,,Married (Customary/Traditional)
159203,2022Q1,592,3,3,Female,Parent,0,"MIXED CROP FARMER (MAIZE,MILLETS, YAM,GROUNDNUTS, BAMBARA BEANS AND BEANS)",Private Informal,Other land / farm.,56,Mole-Dagbani,,Widowed
759217,2023Q3,592,17,3,Male,Child (Son/Daughter),0,"MIXED CROP FARMER MAIZE, YAM, BEANS, SOYA BEANS, BAMBARA BEANS, MILLET",Private Informal,Other land / farm.,23,Mole-Dagbani,,Never married
759214,2023Q3,592,14,2,Female,Spouse (Wife/Husband/Living together),Middle,"MIXED CROP FARMER MAIZE, YAM, BEANS, SOYA BEANS, BAMBARA BEANS, MILLET",Private Informal,Other land / farm.,51,Mole-Dagbani,,Married (Customary/Traditional)
559206,2023Q1,592,6,1,Male,Head,0,"MIXED CROP FARMER (GROUNDNUT, BAMBARA BEANS,MAIZE, MILLET, YAM,GROUNDNUT)",Private Informal,Own land / farm,69,Mole-Dagbani,,Married (Customary/Traditional)
159215,2022Q1,592,15,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (MAIZE,MILLETS, YAM,GROUNDNUTS, BAMBARA BEANS AND BEANS)",Private Informal,Other land / farm.,21,Mole-Dagbani,,Married (Customary/Traditional)
159217,2022Q1,592,17,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (MAIZE,MILLETS, YAM,GROUNDNUTS, BAMBARA BEANS AND BEANS)",Private Informal,Other land / farm.,38,Mole-Dagbani,,Married (Customary/Traditional)
659216,2023Q2,592,16,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (MAIZE, MILLETS, BEANS,BAMBARA BEANS AND GROUNDNUTS",Private Informal,Other land / farm.,21,Mole-Dagbani,,Married (Customary/Traditional)
759211,2023Q3,592,11,5,Female,Child (Son/Daughter),0,"MIXED CROP FARMER ( MAIZE,  GROUNDNUT,  YAM,  BEANS,  RICE ETC)",Private Informal,Own land / farm,36,Mole-Dagbani,,Married (Customary/Traditional)
159213,2022Q1,592,13,1,Male,Head,Primary,"MIXED CROP FARMER (MAIZE,MILLETS, YAM,GROUNDNUTS, BAMBARA BEANS AND BEANS)",Private Informal,Own land / farm,69,Mole-Dagbani,,Married (Customary/Traditional)
659211,2023Q2,592,11,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER ( MAIZE,  RICE, GROUNDNUT,  MILLET ETC)",Private Informal,Own land / farm,40,Mole-Dagbani,,Married (Customary/Traditional)
659207,2023Q2,592,7,1,Male,Head,0,"MIXED CROP FARMER (GROUNDNUT, MAIZE, MILLET, BEANS, YAM)",Private Informal,Own land / farm,51,Mole-Dagbani,,Married (Customary/Traditional)
159207,2022Q1,592,7,1,Male,Head,0,"MIXED CROP FARMER (MAIZE,MILLETS, YAM,GROUNDNUTS, BAMBARA BEANS AND BEANS)",Private Informal,Own land / farm,50,Mole-Dagbani,,Married (Customary/Traditional)
559205,2023Q1,592,5,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (MILLET, GROUNDNUT, BAMBARA BEANS, MAIZE, BEANS)",Private Informal,Own land / farm,56,Mole-Dagbani,Upper West,Married (Customary/Traditional)
559210,2023Q1,592,10,3,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (BEANS,  GROUNDNUT,  MAIZE,  MILLET,  YAM ETC)",Private Informal,Own land / farm,60,Mole-Dagbani,,Married (Customary/Traditional)
159213,2022Q1,592,13,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (MAIZE,MILLETS, YAM,GROUNDNUTS, BAMBARA BEANS AND BEANS)",Private Informal,Other land / farm.,49,Mole-Dagbani,,Married (Customary/Traditional)
159217,2022Q1,592,17,4,Male,Child (Son/Daughter),0,"MIXED CROP FARMER (MAIZE,MILLETS, YAM,GROUNDNUTS, BAMBARA BEANS AND BEANS)",Private Informal,Other land / farm.,20,Mole-Dagbani,,Never married
159208,2022Q1,592,8,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (MAIZE,MILLETS, YAM,GROUNDNUTS, BAMBARA BEANS AND BEANS)",Private Informal,Other land / farm.,27,Mole-Dagbani,,Married (Customary/Traditional)
159215,2022Q1,592,15,1,Male,Head,0,"MIXED CROP FARMER (MAIZE,MILLETS, YAM,GROUNDNUTS, BAMBARA BEANS AND BEANS)",Private Informal,Other land / farm.,27,Mole-Dagbani,,Married (Customary/Traditional)
159206,2022Q1,592,6,1,Male,Head,0,"MIXED CROP FARMER (MAIZE,MILLETS, YAM,GROUNDNUTS, BAMBARA BEANS AND BEANS)",Private Informal,Own land / farm,68,Mole-Dagbani,,Married (Customary/Traditional)
559218,2023Q1,592,18,1,Female,Head,0,"MIXED CROP FARMER (MAIZE, MILLETS, BEANS AND GROUNDNUTS)",Private Informal,Own land / farm,47,Mole-Dagbani,,Widowed
159214,2022Q1,592,14,1,Male,Head,0,"MIXED CROP FARMER (MAIZE,MILLETS, YAM,GROUNDNUTS, BAMBARA BEANS AND BEANS)",Private Informal,Own land / farm,59,Mole-Dagbani,,Married (Customary/Traditional)
159205,2022Q1,592,5,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (MAIZE,MILLETS, YAM,GROUNDNUTS, BAMBARA BEANS AND BEANS)",Private Informal,Other land / farm.,55,Mole-Dagbani,Upper West,Married (Customary/Traditional)
159211,2022Q1,592,11,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (MAIZE,MILLETS, YAM,GROUNDNUTS, BAMBARA BEANS AND BEANS)",Private Informal,Other land / farm.,39,Mole-Dagbani,,Married (Customary/Traditional)
759209,2023Q3,592,9,3,Male,Child (Son/Daughter),Primary,"MIXED CROP FARMER ( MAIZE,  GROUNDNUT,  YAM,  BEANS,  RICE ETC)",Private Informal,Own land / farm,19,Mole-Dagbani,,Never married
759215,2023Q3,592,15,1,Male,Head,0,"MIXED CROP FARMER MAIZE, YAM, BEANS, SOYA BEANS, BAMBARA BEANS, MILLET",Private Informal,Other land / farm.,29,Mole-Dagbani,,Married (Customary/Traditional)
659206,2023Q2,592,6,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (MAIZE, MILLET, GROUNDNUT, BAMBARA BEANS,BEANS)",Private Informal,Own land / farm,57,Mole-Dagbani,,Married (Customary/Traditional)
759216,2023Q3,592,16,1,Male,Head,Primary,"MIXED CROP FARMER MAIZE, YAM, BEANS, SOYA BEANS, BAMBARA BEANS, MILLET",Private Informal,Other land / farm.,29,Mole-Dagbani,,Married (Customary/Traditional)
759212,2023Q3,592,12,1,Male,Head,0,"MIXED CROP FARMER ( MAIZE,  GROUNDNUT,  YAM,  BEANS,  RICE ETC)",Private Informal,Own land / farm,43,Mole-Dagbani,,Married (Customary/Traditional)
359214,2022Q3,592,14,2,Female,Spouse (Wife/Husband/Living together),Middle,A FARMER WHO GROW GROUNDNUT AND RICE,Private Informal,Own land / farm,50,Mole-Dagbani,,Married (Customary/Traditional)
759210,2023Q3,592,10,3,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER ( MAIZE,  GROUNDNUT,  YAM,  BEANS,  RICE ETC)",Private Informal,Own land / farm,61,Mole-Dagbani,,Married (Customary/Traditional)
559218,2023Q1,592,18,2,Male,Child (Son/Daughter),0,"MIXED CROP FARMER (MAIZE, MILLETS, BEANS AND GROUNDNUTS)",Private Informal,Other land / farm.,21,Mole-Dagbani,,Never married
759211,2023Q3,592,11,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER ( MAIZE,  GROUNDNUT,  YAM,  BEANS,  RICE ETC)",Private Informal,Own land / farm,40,Mole-Dagbani,,Married (Customary/Traditional)
659212,2023Q2,592,12,1,Male,Head,0,"MIXED CROP FARMER  ( MILLET,  MAIZE,  GROUNDNUT,  YAM ETC)",Private Informal,Own land / farm,43,Mole-Dagbani,,Married (Customary/Traditional)
759216,2023Q3,592,16,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER MAIZE, YAM, BEANS, SOYA BEANS, BAMBARA BEANS, MILLET",Private Informal,Other land / farm.,21,Mole-Dagbani,,Married (Customary/Traditional)
659218,2023Q2,592,18,1,Female,Head,0,"MIXED CROP FARMER (MAIZE, MILLETS, BEANS,BAMBARA BEANS AND GROUNDNUTS",Private Informal,Other land / farm.,47,Mole-Dagbani,,Widowed
559209,2023Q1,592,9,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (YAMS, GROUNDNUT, MAIZE,  MILLET ETC)",Private Informal,Own land / farm,36,Mole-Dagbani,,Married (Customary/Traditional)
759213,2023Q3,592,13,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER MAIZE, YAM, BEANS, SOYA BEANS, BAMBARA BEANS, MILLET",Private Informal,Other land / farm.,51,Mole-Dagbani,,Married (Customary/Traditional)
159209,2022Q1,592,9,1,Male,Head,0,"MIXED CROP FARMER (MAIZE,MILLETS, YAM,GROUNDNUTS, BAMBARA BEANS AND BEANS)",Private Informal,Own land / farm,44,Mole-Dagbani,,Married (Customary/Traditional)
159202,2022Q1,592,2,1,Male,Head,0,"MIXED CROP FARMER (MAIZE,MILLETS, YAM,GROUNDNUTS, BAMBARA BEANS AND BEANS)",Private Informal,Own land / farm,41,Mole-Dagbani,,Married (Customary/Traditional)
559209,2023Q1,592,9,1,Male,Head,0,"MIXED CROP FARMER (YAMS, GROUNDNUT, MAIZE,  MILLET ETC)",Private Informal,Own land / farm,45,Mole-Dagbani,,Married (Customary/Traditional)
359213,2022Q3,592,13,2,Female,Spouse (Wife/Husband/Living together),0,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,50,Mole-Dagbani,,Married (Customary/Traditional)
359214,2022Q3,592,14,1,Male,Head,0,"A FARMER WHO GROW MILLET, MAIZE AND RICE",Private Informal,Own land / farm,59,Mole-Dagbani,,Married (Customary/Traditional)
759207,2023Q3,592,7,1,Male,Head,0,"MIXED CROP FARMER (MILLET, BEANS, YAM, MAIZE, GROUNDNUT  )",Private Informal,Own land / farm,51,Mole-Dagbani,,Married (Customary/Traditional)
759210,2023Q3,592,10,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER ( MAIZE,  GROUNDNUT,  YAM,  BEANS,  RICE ETC)",Private Informal,Own land / farm,75,Mole-Dagbani,,Married (Customary/Traditional)
159211,2022Q1,592,11,1,Male,Head,0,"MIXED CROP FARMER (MAIZE,MILLETS, YAM,GROUNDNUTS, BAMBARA BEANS AND BEANS)",Private Informal,Own land / farm,45,Mole-Dagbani,,Married (Customary/Traditional)
559211,2023Q1,592,11,5,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (GROUNDNUT,  MAIZE, MILLET , BEANS ETC)",Private Informal,Own land / farm,36,Mole-Dagbani,,Married (Customary/Traditional)
259310,2022Q2,593,10,1,Male,Head,Primary,"MIXED CROP FARMER (YAM, GROUNDNUT, SOYA,BEANS,MAIZE)",Private Informal,Own land / farm,30,Grusi,,Married (Islamic)
359303,2022Q3,593,3,1,Female,Head,0,"MIXED CROP FARMER (MAIZE, GROUNDNUT, BEANS ETC)",Private Informal,Own land / farm,53,Grusi,Upper West,Widowed
159313,2022Q1,593,13,1,Female,Head,0,A FARMER WHO CULTIVATE CEREAL CROPS,Private Informal,Own land / farm,63,Grusi,Ashanti.,Widowed
259316,2022Q2,593,16,1,Female,Head,JSS/JHS,"MIXED CROP FARMER  (MAIZE, BEANS , GROUNDNUT ETC)",Private Informal,Own land / farm,42,Grusi,,Widowed
159308,2022Q1,593,8,2,Female,Spouse (Wife/Husband/Living together),0,A FARMER WHO CULTIVATE CEREAL CROPS,Private Informal,Own land / farm,46,Grusi,,Married (Islamic)
159307,2022Q1,593,7,4,Female,Spouse (Wife/Husband/Living together),JSS/JHS,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,29,Grusi,Greater Accra,Married (Islamic)
159308,2022Q1,593,8,1,Male,Head,0,A FARMER WHO CULTIVATE CEREAL CROPS,Private Informal,Own land / farm,86,Grusi,Bono East,Married (Islamic)
159303,2022Q1,593,3,1,Female,Head,0,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,52,Grusi,Upper West,Widowed
359302,2022Q3,593,2,3,Male,Child (Son/Daughter),SSS/SHS,"MIXED CROP FARMER (MAIZE, GROUNDNUT, BEANS ETC)",Private Informal,Own land / farm,24,Grusi,,Never married
159304,2022Q1,593,4,1,Female,Head,0,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,51,Grusi,Ashanti.,Married (Islamic)
259302,2022Q2,593,2,5,Male,Child (Son/Daughter),JSS/JHS,"MIXED CROP FARMER (MAIZE, SOYABEANS, COWPEA, YAM)",Private Informal,Own land / farm,18,Grusi,,Never married
159316,2022Q1,593,16,1,Female,Head,JSS/JHS,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,42,Grusi,,Widowed
259318,2022Q2,593,18,2,Male,Child (Son/Daughter),Primary,"MIXED CROP FARMER  (MAIZE, YAM , GROUNDNUT ETC)",Private Informal,Own land / farm,19,Grusi,,Never married
259301,2022Q2,593,1,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (GROUNDNUTS, MAIZE,OKRO, PEPPER, )",Private Informal,Own land / farm,52,Grusi,,Married (Customary/Traditional)
259314,2022Q2,593,14,1,Male,Head,Primary,"MIXED CROP FARMER  (MAIZE, RICE , GROUNDNUT ETC)",Private Informal,Own land / farm,34,Grusi,,Married (Islamic)
159301,2022Q1,593,1,1,Male,Head,Primary,A FARMER WHO CULTIVATE CEREAL CROPS,Private Informal,Own land / farm,65,Grusi,,Married (Customary/Traditional)
159302,2022Q1,593,2,2,Female,Spouse (Wife/Husband/Living together),0,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,46,Grusi,,Married (Islamic)
759303,2023Q3,593,3,2,Female,Daughter in-law,Primary,"A FARMER WHO GROW MILLET, MAIZE, GROUNDNUT AND YAM",Private Informal,Own land / farm,27,Grusi,Upper West,Widowed
359307,2022Q3,593,7,4,Female,Spouse (Wife/Husband/Living together),JSS/JHS,"MIXED CROP FARMER (MAIZE, GROUNDNUT, BEANS ETC)",Private Informal,Own land / farm,30,Grusi,Greater Accra,Married (Islamic)
359312,2022Q3,593,12,1,Male,Head,Primary,"MIXED CROP FARMER (MAIZE, GROUNDNUT, YAM, BEANS ETC)",Private Informal,Own land / farm,34,Grusi,Bono East,Married (Customary/Traditional)
259318,2022Q2,593,18,1,Female,Head,Primary,"MIXED CROP FARMER  (MAIZE, YAM , GROUNDNUT ETC)",Private Informal,Own land / farm,40,Grusi,,Widowed
759301,2023Q3,593,1,1,Male,Head,Primary,"A FARMER WHO GROW BEANS,MAIZE  AND GROUNDNUT",Private Informal,Own land / farm,67,Grusi,,Married (Customary/Traditional)
259317,2022Q2,593,17,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER  (MAIZE, YAM , GROUNDNUT ETC)",Private Informal,Own land / farm,30,Grusi,Bono East,Married (Customary/Traditional)
359305,2022Q3,593,5,2,Female,Spouse (Wife/Husband/Living together),JSS/JHS,"MIXED CROP FARMER (MAIZE, GROUNDNUT, BEANS ETC)",Private Informal,Own land / farm,29,Grusi,,Married (Islamic)
159306,2022Q1,593,6,2,Female,Spouse (Wife/Husband/Living together),Primary,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,36,Grusi,,Married (Islamic)
159305,2022Q1,593,5,1,Male,Head,SSS/SHS,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,26,Grusi,Bono East,Married (Islamic)
559303,2023Q1,593,3,2,Female,Daughter in-law,Primary,A FARMER WHO HELP IN GROWING CEREAL CROPS,Private Informal,Own land / farm,26,Grusi,Upper West,Widowed
359308,2022Q3,593,8,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (MAIZE, GROUNDNUT, YAM, BEANS ETC)",Private Informal,Own land / farm,47,Grusi,,Married (Islamic)
259308,2022Q2,593,8,3,Male,Child (Son/Daughter),JSS/JHS,"MIXED CROP FARMER ( MAIZE,GROUNDNUT, YAM)",Private Informal,Own land / farm,19,Grusi,,Never married
159314,2022Q1,593,14,1,Male,Head,Primary,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,34,Grusi,,Married (Islamic)
159307,2022Q1,593,7,1,Male,Head,0,A FARMER WHO CULTIVATE CEREAL CROPS,Private Informal,Own land / farm,35,Grusi,Bono East,Married (Islamic)
659301,2023Q2,593,1,2,Female,Spouse (Wife/Husband/Living together),0,A FARMER WHO CULTIVATE  GROUNDNUT AND SOYA BEANS,Private Informal,Own land / farm,53,Grusi,,Married (Customary/Traditional)
159310,2022Q1,593,10,1,Male,Head,Primary,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,30,Grusi,,Married (Islamic)
359301,2022Q3,593,1,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (MAIZE, GROUNDNUT, YAM, BEANS ETC)",Private Informal,Own land / farm,52,Grusi,,Married (Customary/Traditional)
359311,2022Q3,593,11,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (MAIZE, GROUNDNUT, BEANS ETC)",Private Informal,Own land / farm,60,Grusi,,Married (Islamic)
359317,2022Q3,593,17,1,Male,Head,Primary,"MIXED CROP FARMER (MAIZE, GROUNDNUT, SOYA BEANS ETC)",Private Informal,Own land / farm,41,Grusi,,Married (Customary/Traditional)
359318,2022Q3,593,18,2,Male,Child (Son/Daughter),Primary,"MIXED CROP FARMER (MAIZE, GROUNDNUT, YAM, BEANS ETC)",Private Informal,Own land / farm,19,Grusi,,Never married
359312,2022Q3,593,12,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (MAIZE, GROUNDNUT, YAM, BEANS ETC)",Private Informal,Own land / farm,33,Grusi,Greater Accra,Married (Customary/Traditional)
159311,2022Q1,593,11,2,Female,Spouse (Wife/Husband/Living together),0,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,59,Grusi,,Married (Islamic)
359302,2022Q3,593,2,1,Male,Head,0,"MIXED CROP FARMER (MAIZE, GROUNDNUT, BEANS ETC)",Private Informal,Own land / farm,54,Grusi,Bono East,Married (Islamic)
159315,2022Q1,593,15,2,Female,Spouse (Wife/Husband/Living together),JSS/JHS,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,32,Grusi,Upper West,Married (Islamic)
359307,2022Q3,593,7,2,Female,Spouse (Wife/Husband/Living together),Primary,"MIXED CROP FARMER (MAIZE, GROUNDNUT, BEANS ETC)",Private Informal,Own land / farm,31,Grusi,Greater Accra,Married (Islamic)
459301,2022Q4,593,1,1,Male,Head,Primary,"MIXED CROP FARMER SUCH AS MAIZE, GROUNDNUT, YAMS, BEANS",Private Informal,Own land / farm,66,Grusi,,Married (Customary/Traditional)
359311,2022Q3,593,11,1,Male,Head,0,"MIXED CROP FARMER (MAIZE, GROUNDNUT, BEANS ETC)",Private Informal,Own land / farm,64,Grusi,Bono East,Married (Islamic)
359306,2022Q3,593,6,2,Female,Spouse (Wife/Husband/Living together),Primary,"MIXED CROP FARMER (MAIZE, GROUNDNUT, BEANS ETC)",Private Informal,Own land / farm,37,Grusi,,Married (Islamic)
359305,2022Q3,593,5,1,Male,Head,SSS/SHS,"MIXED CROP FARMER (MAIZE, GROUNDNUT, BEANS ETC)",Private Informal,Own land / farm,26,Grusi,Bono East,Married (Islamic)
359302,2022Q3,593,2,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (MAIZE, GROUNDNUT, BEANS ETC)",Private Informal,Own land / farm,47,Grusi,,Married (Islamic)
659305,2023Q2,593,5,1,Male,Head,SSS/SHS,"A FARMER WHO GROW MAIZE, GROUNDNUT, YAM AND BEANS",Private Informal,Own land / farm,27,Grusi,Bono East,Married (Islamic)
259317,2022Q2,593,17,1,Male,Head,Primary,"MIXED CROP FARMER  (MAIZE, YAM , GROUNDNUT ETC)",Private Informal,Own land / farm,40,Grusi,,Married (Customary/Traditional)
359317,2022Q3,593,17,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (MAIZE, GROUNDNUT, SOYA BEANS ETC)",Private Informal,Own land / farm,31,Grusi,Bono East,Married (Customary/Traditional)
159305,2022Q1,593,5,2,Female,Spouse (Wife/Husband/Living together),JSS/JHS,A FARMER WHO GROW CEREAL CROPS,Private Informal,Own land / farm,28,Grusi,,Married (Islamic)
